,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,6.833333333333332,22.849056603773583,7.361702127659575,0.6507936507936508,0.2857142857142857,A Nehra,18.62264150943396
1,9.294117647058824,20.216216216216214,6.555014605647518,0.9875,0.4875,B Kumar,18.504504504504503
2,0.0,26.117647058823533,6.778625954198472,0.0,0.0,Mustafizur Rahman,23.117647058823533
3,28.90625,31.894736842105264,7.921568627450982,1.2688614540466392,0.6721536351165981,MC Henriques,24.157894736842106
4,17.61111111111111,26.22,7.520076481835563,1.112280701754386,0.5473684210526316,KV Sharma,20.92
5,21.538461538461537,22.294117647058826,8.613636363636363,1.4285714285714286,0.7857142857142857,A Ashish Reddy,15.529411764705882
6,43.26086956521739,0.0,0.0,1.3829047949965254,0.8811674774148714,DA Warner,0.0
7,37.48421052631579,16.25,7.959183673469387,1.1850249584026622,0.6755407653910149,S Dhawan,12.25
8,22.720588235294123,0.0,0.0,1.1564371257485029,0.7140718562874252,NV Ojha,0.0
9,17.7,43.0,7.701492537313433,1.3208955223880596,0.6865671641791045,DJ Hooda,33.5
10,25.87878787878788,0.0,0.0,1.1779310344827587,0.6786206896551724,EJG Morgan,0.0
11,4.0,32.5,7.913043478260869,1.0,0.0,BB Sran,24.642857142857146
