,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,4.727272727272728,24.322222222222226,7.103299080584098,0.6666666666666666,0.1794871794871795,RP Singh,20.544444444444444
1,9.0,38.886792452830186,7.4270270270270276,0.7627118644067796,0.3050847457627119,I Sharma,31.41509433962264
2,20.454545454545453,20.57894736842105,7.471337579617836,1.1194029850746268,0.5970149253731343,MR Marsh,16.526315789473685
3,13.68,27.97183098591549,7.1739915713425635,1.179310344827586,0.6,R Bhatia,23.394366197183103
4,0.0,33.42857142857143,7.977272727272727,0.0,0.0,M Ashwin,25.142857142857146
5,12.833333333333336,23.77,6.107922912205567,0.9390243902439024,0.4065040650406504,R Ashwin,23.35
6,35.5,5.0,5.0,1.170016077170418,0.632636655948553,AM Rahane,6.0
7,35.97222222222222,16.0,16.0,1.2416107382550337,0.6404602109300096,F du Plessis,6.0
8,38.5,29.285714285714285,6.833333333333332,1.3205804749340369,0.7968337730870713,KP Pietersen,25.714285714285715
9,40.333333333333336,5.0,15.0,1.2823618470855414,0.6555639666919001,SPD Smith,2.0
10,40.919540229885065,0.0,0.0,1.3283582089552242,0.7238805970149254,MS Dhoni,0.0
11,20.19047619047619,32.6,8.504347826086956,1.3006134969325154,0.7607361963190185,NLTC Perera,23.0
