,count,name
0,2,T Kohli
1,16,YK Pathan
2,15,SR Watson
3,14,M Kaif
4,2,DS Lehmann
5,10,RA Jadeja
6,7,M Rawat
7,5,D Salunkhe
8,15,SK Warne
9,15,SK Trivedi
10,15,MM Patel
11,5,Pankaj Singh
12,6,Kamran Akmal
13,11,GC Smith
14,11,Sohail Tanvir
15,9,SA Asnodkar
16,1,AD Mascarenhas
17,4,Niraj Patel
18,1,Younis Khan
