,count,name
0,4,L Ronchi
1,14,ST Jayasuriya
2,5,DJ Thornely
3,14,RV Uthappa
4,4,PR Shah
5,10,AM Nayar
6,13,SM Pollock
7,3,Harbhajan Singh
8,14,A Nehra
9,10,DS Kulkarni
10,9,DJ Bravo
11,2,VS Yeligati
12,3,MA Khote
13,2,SS Tiwary
14,2,AM Rahane
15,3,SD Chitnis
16,5,CRD Fernando
17,2,MK Pandey
18,4,YV Takawale
19,6,RR Raje
20,4,DR Smith
21,7,SR Tendulkar
22,1,A Nel
