,count,name
0,13,SC Ganguly
1,4,BB McCullum
2,4,RT Ponting
3,13,DJ Hussey
4,8,Mohammad Hafeez
5,13,AB Dinda
6,13,I Sharma
7,9,AB Agarkar
8,13,LR Shukla
9,5,M Kartik
10,10,WP Saha
11,6,DB Das
12,6,Umar Gul
13,7,Salman Butt
14,3,BJ Hodge
15,5,A Chopra
16,3,T Taibu
17,1,Iqbal Abdulla
18,3,Shoaib Akhtar
19,1,BAW Mendis
