,count,name
0,13,PA Patel
1,4,ML Hayden
2,3,MEK Hussey
3,14,MS Dhoni
4,14,SK Raina
5,4,JDP Oram
6,11,S Badrinath
7,16,MS Gony
8,15,M Muralitharan
9,6,P Amarnath
10,8,Joginder Sharma
11,13,JA Morkel
12,10,SP Fleming
13,8,S Vidyut
14,9,M Ntini
15,1,S Anirudha
16,9,L Balaji
17,4,CK Kapugedera
18,1,A Mukund
