,count,name
0,14,AC Gilchrist
1,10,Y Venugopal Rao
2,6,VVS Laxman
3,3,A Symonds
4,12,RG Sharma
5,8,SB Styris
6,6,AS Yadav
7,9,SB Bangar
8,5,WPUJC Vaas
9,14,RP Singh
10,12,PP Ojha
11,10,Shahid Afridi
12,3,D Kalyankrishna
13,3,DNT Zoysa
14,9,HH Gibbs
15,3,LPC Silva
16,6,DB Ravi Teja
17,9,DP Vijaykumar
18,2,PM Sarvesh Kumar
19,1,H Das
