,count,name
0,4,B Lee
1,15,S Sreesanth
2,11,JR Hopes
3,14,IK Pathan
4,6,K Goel
5,15,PP Chawla
6,3,WA Mota
7,9,KC Sangakkara
8,15,Yuvraj Singh
9,2,SM Katich
10,12,DPMD Jayawardene
11,2,S Sohal
12,4,RR Sarwan
13,13,VRV Singh
14,2,TM Srivastava
15,4,Gagandeep Singh
16,11,SE Marsh
17,1,U Kaul
18,5,LA Pomersbach
19,5,RR Powar
