,count,name
0,13,P Kumar
1,11,Z Khan
2,1,AA Noffke
3,11,JH Kallis
4,4,SB Joshi
5,8,CL White
6,14,R Dravid
7,6,W Jaffer
8,12,V Kohli
9,10,MV Boucher
10,7,B Akhil
11,8,R Vinay Kumar
12,3,S Chanderpaul
13,4,LRPL Taylor
14,10,A Kumble
15,10,DW Steyn
16,3,B Chipli
17,8,Misbah-ul-Haq
18,2,DT Patil
19,3,J Arunkumar
20,3,SP Goswami
21,1,Abdur Razzak
