,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,9.294117647058824,20.216216216216214,6.555014605647518,0.9875,0.4875,B Kumar,18.504504504504503
1,5.0,31.33333333333333,7.943661971830987,0.625,0.0,TA Boult,23.66666666666667
2,9.0,38.886792452830186,7.4270270270270276,0.7627118644067796,0.3050847457627119,I Sharma,31.41509433962264
3,17.61111111111111,26.22,7.520076481835563,1.112280701754386,0.5473684210526316,KV Sharma,20.92
4,33.125,25.09090909090909,7.774647887323943,1.1521739130434785,0.5478260869565217,RS Bopara,19.363636363636363
5,8.5,67.0,8.04,0.85,0.2,Parvez Rasool,50.0
6,43.26086956521739,0.0,0.0,1.3829047949965254,0.8811674774148714,DA Warner,0.0
7,37.48421052631579,16.25,7.959183673469387,1.1850249584026622,0.6755407653910149,S Dhawan,12.25
8,31.52173913043478,0.0,0.0,1.224662162162162,0.6554054054054054,KL Rahul,0.0
9,22.720588235294123,0.0,0.0,1.1564371257485029,0.7140718562874252,NV Ojha,0.0
10,34.25,7.0,7.0,1.2646153846153847,0.6338461538461538,KS Williamson,6.0
11,12.142857142857142,34.51111111111111,7.06712172923777,1.0526315789473684,0.5882352941176471,P Kumar,29.3
