,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,2.6666666666666665,28.8,7.783783783783784,0.7272727272727273,0.5454545454545454,TS Mills,22.2
1,25.0,27.4,7.611111111111112,1.25,0.5,A Choudhary,21.6
2,15.0,21.885714285714286,7.540607054963084,0.5172413793103449,0.0,YS Chahal,17.414285714285715
3,19.666666666666668,22.377777777777773,7.66751269035533,1.0,0.4745762711864407,S Aravind,17.511111111111113
4,33.11688311688312,26.80232558139535,7.132542547705003,1.351351351351351,0.9072602013778484,SR Watson,22.546511627906977
5,41.0,40.5,10.125,1.3576158940397351,0.6357615894039735,TM Head,24.0
6,23.5625,30.23809523809524,7.188679245283018,1.228013029315961,0.6514657980456026,STR Binny,25.23809523809524
7,42.32558139534883,36.555555555555564,7.139240506329113,1.4410134600158353,1.098178939034046,CH Gayle,30.722222222222218
8,21.274509803921568,0.0,0.0,1.1832061068702289,0.6848418756815703,Mandeep Singh,0.0
9,27.87096774193548,0.0,0.0,1.2934131736526946,0.7065868263473054,KM Jadhav,0.0
10,19.571428571428573,4.0,4.8,1.2924528301886793,0.6981132075471698,Sachin Baby,5.0
11,9.5,0.0,0.0,0.7307692307692307,0.38461538461538464,Vishnu Vinod,0.0
