,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,3.25,28.797101449275363,7.502831969792322,0.52,0.16,AB Dinda,23.02898550724637
1,14.0,110.0,8.571428571428571,2.333333333333333,2.0,DL Chahar,77.0
2,31.6,25.41666666666667,6.678832116788322,1.3920704845814975,0.7841409691629956,BA Stokes,22.83333333333333
3,6.0,20.46808510638298,7.8637602179836525,0.72,0.48,Imran Tahir,15.617021276595745
4,2.5,14.210526315789476,7.2,0.625,0.5,A Zampa,11.842105263157894
5,13.68,27.97183098591549,7.1739915713425635,1.179310344827586,0.6,R Bhatia,23.394366197183103
6,35.5,5.0,5.0,1.170016077170418,0.632636655948553,AM Rahane,6.0
7,17.933333333333334,0.0,0.0,1.1798245614035088,0.7690058479532164,MA Agarwal,0.0
8,40.333333333333336,5.0,15.0,1.2823618470855414,0.6555639666919001,SPD Smith,2.0
9,40.919540229885065,0.0,0.0,1.3283582089552242,0.7238805970149254,MS Dhoni,0.0
10,32.96,71.0,11.210526315789476,1.1412742382271468,0.5831024930747922,MK Tiwary,38.0
11,19.09090909090909,30.0,7.2289156626506035,1.1965811965811963,0.5584045584045584,DT Christian,24.9
