,count,name
0,3,AB McDonald
1,3,CA Pujara
2,15,V Kohli
3,13,AB de Villiers
4,11,SS Tiwary
5,12,MA Agarwal
6,9,DL Vettori
7,14,R Vinay Kumar
8,11,HV Patel
9,15,Z Khan
10,10,M Muralitharan
11,14,CH Gayle
12,1,RR Bhatkal
13,1,S Aravind
14,1,M Kaif
15,9,TM Dilshan
16,6,KP Appanna
17,2,AUK Pathan
18,1,A Mithun
19,3,P Parameswaran
20,2,J Syed Mohammad
