,count,name
0,17,IK Pathan
1,3,RE van der Merwe
2,16,M Morkel
3,17,UT Yadav
4,2,GJ Maxwell
5,12,S Nadeem
6,2,AJ Finch
7,16,V Sehwag
8,1,DAJ Bracewell
9,16,NV Ojha
10,7,Y Venugopal Rao
11,8,Y Nagar
12,8,KP Pietersen
13,15,DPMD Jayawardene
14,4,AB Agarkar
15,12,LRPL Taylor
16,4,AD Russell
17,8,VR Aaron
18,8,DA Warner
19,7,P Negi
20,2,UBT Chand
21,1,Sunny Gupta
