,count,name
0,12,F du Plessis
1,13,M Vijay
2,18,SK Raina
3,18,DJ Bravo
4,15,JA Morkel
5,9,S Badrinath
6,17,MS Dhoni
7,16,RA Jadeja
8,18,R Ashwin
9,15,SB Jakati
10,6,DE Bollinger
11,4,KMDN Kulasekara
12,4,VY Mahesh
13,1,WP Saha
14,8,MEK Hussey
15,9,BW Hilfenhaus
16,2,S Anirudha
