,count,name
0,12,BB McCullum
1,17,JH Kallis
2,17,G Gambhir
3,15,MK Tiwary
4,17,YK Pathan
5,10,DB Das
6,9,LR Shukla
7,17,R Bhatia
8,10,B Lee
9,8,Iqbal Abdulla
10,3,M de Lange
11,15,SP Narine
12,7,MS Bisla
13,3,RN ten Doeschate
14,8,Shakib Al Hasan
15,8,L Balaji
16,1,JD Unadkat
17,1,PJ Sangwan
