,count,name
0,14,SL Malinga
1,1,AN Ahmed
2,17,Harbhajan Singh
3,12,JEC Franklin
4,9,PP Ojha
5,14,KA Pollard
6,6,RE Levi
7,13,SR Tendulkar
8,16,RG Sharma
9,15,AT Rayudu
10,12,MM Patel
11,14,KD Karthik
12,1,SA Yadav
13,2,TL Suman
14,1,DJ Jacobs
15,2,CJ McKay
16,11,RP Singh
17,2,NLTC Perera
18,5,RJ Peterson
19,1,R Shukla
20,1,AC Blizzard
21,7,DR Smith
22,3,HH Gibbs
23,2,DS Kulkarni
