,count,name
0,5,RS Bopara
1,8,K Goel
2,13,KC Sangakkara
3,14,Yuvraj Singh
4,10,DPMD Jayawardene
5,14,IK Pathan
6,9,YA Abdulla
7,5,VS Malik
8,4,VRV Singh
9,14,PP Chawla
10,1,T Kohli
11,1,RR Bose
12,7,WA Mota
13,8,RR Powar
14,9,SM Katich
15,1,TM Srivastava
16,8,S Sohal
17,7,S Sreesanth
18,5,B Lee
19,4,LA Pomersbach
