,count,name
0,12,ST Jayasuriya
1,13,SR Tendulkar
2,4,S Dhawan
3,13,JP Duminy
4,11,DJ Bravo
5,11,AM Nayar
6,13,Harbhajan Singh
7,6,Z Khan
8,13,SL Malinga
9,4,RR Raje
10,8,DS Kulkarni
11,4,PR Shah
12,3,SS Tiwary
13,1,GR Napier
14,7,AM Rahane
15,1,L Ronchi
16,3,C Nanda
17,1,YV Takawale
18,1,Mohammad Ashraful
19,1,RA Shaikh
