,count,name
0,5,JD Ryder
1,11,LRPL Taylor
2,6,KP Pietersen
3,13,RV Uthappa
4,12,R Dravid
5,14,V Kohli
6,6,B Akhil
7,13,P Kumar
8,11,R Vinay Kumar
9,3,DW Steyn
10,16,A Kumble
11,15,JH Kallis
12,3,R Bishnoi
13,1,KV Sharma
14,3,Pankaj Singh
15,9,MV Boucher
16,5,KP Appanna
17,10,RE van der Merwe
18,2,SP Goswami
19,4,MK Pandey
20,2,D du Preez
21,2,W Jaffer
22,1,A Mithun
