,count,name
0,6,FH Edwards
1,16,RP Singh
2,7,Harmeet Singh
3,15,PP Ojha
4,2,SB Styris
5,16,AC Gilchrist
6,14,HH Gibbs
7,5,VVS Laxman
8,16,RG Sharma
9,14,Y Venugopal Rao
10,6,DB Ravi Teja
11,8,DR Smith
12,7,Shoaib Ahmed
13,6,AA Bilakhia
14,12,TL Suman
15,8,RJ Harris
16,8,A Symonds
17,2,WPUJC Vaas
18,1,Jaskaran Singh
