,count,name
0,13,DP Nannes
1,5,AM Salvi
2,13,PJ Sangwan
3,1,VY Mahesh
4,7,DL Vettori
5,15,G Gambhir
6,11,V Sehwag
7,13,AB de Villiers
8,13,TM Dilshan
9,13,KD Karthik
10,1,MK Tiwary
11,13,A Nehra
12,11,A Mishra
13,6,M Manhas
14,8,R Bhatia
15,7,DA Warner
16,3,MF Maharoof
17,1,AB McDonald
18,1,Y Nagar
