,count,name
0,7,MS Gony
1,2,T Thushara
2,3,A Flintoff
3,8,JDP Oram
4,4,Joginder Sharma
5,9,PA Patel
6,14,SK Raina
7,12,ML Hayden
8,13,MS Dhoni
9,11,S Badrinath
10,12,JA Morkel
11,13,L Balaji
12,13,M Muralitharan
13,8,S Tyagi
14,4,M Vijay
15,8,SB Jakati
16,2,GJ Bailey
17,1,R Ashwin
