,count,name
0,3,B Lee
1,16,JH Kallis
2,13,L Balaji
3,16,SP Narine
4,15,R Bhatia
5,3,LR Shukla
6,14,MS Bisla
7,15,G Gambhir
8,9,MK Tiwary
9,13,EJG Morgan
10,16,YK Pathan
11,3,Mohammed Shami
12,2,R McLaren
13,2,PJ Sangwan
14,8,SMSM Senanayake
15,6,DB Das
16,5,Iqbal Abdulla
17,1,S Ladda
18,1,BB McCullum
19,2,S Narwal
20,4,RN ten Doeschate
21,1,P Dogra
