,count,name
0,9,UBT Chand
1,15,DPMD Jayawardene
2,16,DA Warner
3,7,MC Juneja
4,2,NV Ojha
5,6,J Botha
6,15,IK Pathan
7,3,AD Russell
8,12,S Nadeem
9,10,A Nehra
10,16,UT Yadav
11,10,M Morkel
12,3,BMAJ Mendis
13,10,KM Jadhav
14,13,V Sehwag
15,6,S Kaul
16,8,BJ Rohrer
17,4,AB Agarkar
18,3,RE van der Merwe
19,3,CM Gautam
20,1,P Negi
21,1,B Chipli
