,count,name
0,2,MDKJ Perera
1,18,AM Rahane
2,17,R Dravid
3,17,STR Binny
4,14,BJ Hodge
5,1,AL Menaria
6,14,KK Cooper
7,3,R Shukla
8,1,S Badree
9,7,S Sreesanth
10,17,SK Trivedi
11,16,SR Watson
12,9,DH Yagnik
13,3,SW Tait
14,16,JP Faulkner
15,1,Harmeet Singh (2)
16,8,A Chandila
17,10,SV Samson
18,3,AA Chavan
19,2,OA Shah
20,1,GB Hogg
21,3,PV Tambe
22,3,VS Malik
23,1,Sachin Baby
