,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,18.222222222222218,0.0,0.0,0.9820359281437124,0.4311377245508982,PA Reddy,0.0
1,23.938144329896907,0.0,0.0,1.1271844660194177,0.6786407766990291,PA Patel,0.0
2,26.967741935483872,0.0,0.0,1.1875,0.6633522727272727,KC Sangakkara,0.0
3,31.322580645161292,81.0,10.565217391304348,1.2545219638242897,0.6873385012919897,CL White,46.0
4,20.19047619047619,32.6,8.504347826086956,1.3006134969325154,0.7607361963190185,NLTC Perera,23.0
5,16.470588235294116,32.0,6.193548387096773,0.8668730650154799,0.303405572755418,GH Vihari,31.0
6,21.538461538461537,22.294117647058826,8.613636363636363,1.4285714285714286,0.7857142857142857,A Ashish Reddy,15.529411764705882
7,20.83333333333333,28.0,9.333333333333334,1.1538461538461535,0.5969230769230769,DB Ravi Teja,18.0
8,8.736842105263158,23.934065934065927,6.1265822784810124,1.031055900621118,0.4596273291925466,DW Steyn,23.43956043956044
9,9.0,38.886792452830186,7.4270270270270276,0.7627118644067796,0.3050847457627119,I Sharma,31.41509433962264
10,17.894736842105264,23.879699248120303,7.1131019036954095,0.8900523560209425,0.3612565445026178,A Mishra,20.142857142857142
11,12.428571428571427,34.0,6.857142857142858,1.2608695652173914,0.7536231884057971,Ankit Sharma,29.75
