,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,7.0,0.0,0.0,1.0769230769230769,0.9230769230769232,MDKJ Perera,0.0
1,35.5,5.0,5.0,1.170016077170418,0.632636655948553,AM Rahane,6.0
2,30.619718309859163,0.0,0.0,1.1334723670490094,0.6485922836287801,R Dravid,0.0
3,23.5625,30.23809523809524,7.188679245283018,1.228013029315961,0.6514657980456026,STR Binny,25.23809523809524
4,35.0,17.294117647058822,7.411764705882352,1.2142237640936686,0.6470078057241977,BJ Hodge,14.0
5,20.05,46.66666666666666,7.433628318584072,1.0926430517711172,0.555858310626703,AL Menaria,37.66666666666666
6,12.888888888888891,21.96969696969697,7.25,1.6571428571428573,1.2,KK Cooper,18.181818181818183
7,19.0,39.6,9.138461538461538,0.8260869565217391,0.3478260869565217,R Shukla,26.0
8,2.6,28.09090909090909,7.0494296577946765,0.52,0.0,S Badree,23.90909090909091
9,11.333333333333336,27.121951219512194,7.045406546990496,0.5964912280701754,0.42105263157894735,S Sreesanth,23.09756097560976
10,6.0,28.30769230769231,7.090558766859345,0.6885245901639344,0.29508196721311475,SK Trivedi,23.953846153846154
11,33.11688311688312,26.80232558139535,7.132542547705003,1.351351351351351,0.9072602013778484,SR Watson,22.546511627906977
