,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,16.1,30.88888888888889,7.616438356164384,0.9252873563218392,0.4482758620689655,MN Samuels,24.33333333333333
1,9.294117647058824,20.216216216216214,6.555014605647518,0.9875,0.4875,B Kumar,18.504504504504503
2,3.25,28.797101449275363,7.502831969792322,0.52,0.16,AB Dinda,23.02898550724637
3,26.81481481481481,39.03703703703704,7.836431226765798,1.2086811352253757,0.5843071786310517,AD Mathews,29.88888888888889
4,6.6,26.875,6.942949407965554,0.8571428571428571,0.4935064935064935,R Sharma,23.225
5,26.82105263157895,28.75,7.2041763341067275,1.2601384767556874,0.8100890207715133,Yuvraj Singh,23.944444444444446
6,31.223140495867767,0.0,0.0,1.2763513513513514,0.7628378378378379,RV Uthappa,0.0
7,30.45205479452055,0.0,0.0,1.1693845344555498,0.6196738558653341,MK Pandey,0.0
8,26.76315789473684,23.0,10.615384615384617,1.2007083825265643,0.6375442739079102,LRPL Taylor,13.0
9,22.4,34.55555555555556,7.807531380753138,1.1428571428571428,0.5782312925170068,AM Nayar,26.555555555555557
10,20.454545454545453,20.57894736842105,7.471337579617836,1.1194029850746268,0.5970149253731343,MR Marsh,16.526315789473685
11,23.310344827586214,32.5,7.697368421052633,1.151618398637138,0.6405451448040886,TL Suman,25.33333333333333
