,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,12.428571428571427,34.0,6.857142857142858,1.2608695652173914,0.7536231884057971,Ankit Sharma,29.75
1,8.736842105263158,23.934065934065927,6.1265822784810124,1.031055900621118,0.4596273291925466,DW Steyn,23.43956043956044
2,12.375,33.243243243243235,8.083242059145674,1.3026315789473684,0.9473684210526316,MS Gony,24.675675675675677
3,19.09090909090909,30.0,7.2289156626506035,1.1965811965811963,0.5584045584045584,DT Christian,24.9
4,37.0,26.0,8.666666666666666,1.077669902912621,0.7184466019417476,DJ Harris,18.0
5,0.0,132.0,10.702702702702704,0.0,0.0,TP Sudhindra,74.0
6,37.48421052631579,16.25,7.959183673469387,1.1850249584026622,0.6755407653910149,S Dhawan,12.25
7,23.938144329896907,0.0,0.0,1.1271844660194177,0.6786407766990291,PA Patel,0.0
8,31.322580645161292,81.0,10.565217391304348,1.2545219638242897,0.6873385012919897,CL White,46.0
9,18.666666666666668,20.0,20.0,1.09375,0.6015625,B Chipli,6.0
10,20.83333333333333,28.0,9.333333333333334,1.1538461538461535,0.5969230769230769,DB Ravi Teja,18.0
11,26.967741935483872,0.0,0.0,1.1875,0.6633522727272727,KC Sangakkara,0.0
