,count,name
0,6,WPUJC Vaas
1,12,RP Singh
2,6,Jaskaran Singh
3,16,PP Ojha
4,16,A Symonds
5,14,TL Suman
6,16,AC Gilchrist
7,6,VVS Laxman
8,10,HH Gibbs
9,16,RG Sharma
10,4,Anirudh Singh
11,11,MD Mishra
12,5,Y Venugopal Rao
13,6,R Sharma
14,2,KAJ Roach
15,8,Harmeet Singh
16,8,RJ Harris
17,3,DR Smith
18,1,AA Bilakhia
19,3,MR Marsh
20,4,B Sumanth
