,count,name
0,4,ST Jayasuriya
1,15,SR Tendulkar
2,4,AP Tare
3,15,SS Tiwary
4,14,AT Rayudu
5,10,R Sathish
6,15,Harbhajan Singh
7,10,R McLaren
8,14,Z Khan
9,13,SL Malinga
10,3,AG Murtaza
11,14,KA Pollard
12,10,DJ Bravo
13,10,S Dhawan
14,1,AN Ahmed
15,7,JP Duminy
16,1,DS Kulkarni
17,1,C Madan
18,5,CRD Fernando
19,3,AM Nayar
20,1,STR Binny
