,count,name
0,9,DP Nannes
1,7,MF Maharoof
2,8,PJ Sangwan
3,14,A Mishra
4,1,VY Mahesh
5,6,TM Dilshan
6,10,G Gambhir
7,14,V Sehwag
8,7,AB de Villiers
9,14,KD Karthik
10,8,M Manhas
11,5,S Ladda
12,11,DA Warner
13,5,R Bhatia
14,7,UT Yadav
15,1,Y Nagar
16,1,MC Henriques
17,5,KM Jadhav
18,4,AB McDonald
19,7,PD Collingwood
20,3,DL Vettori
21,4,A Nehra
