,count,name
0,12,MK Tiwary
1,14,SC Ganguly
2,6,CA Pujara
3,4,BJ Hodge
4,5,OA Shah
5,12,AD Mathews
6,3,CK Langeveldt
7,7,I Sharma
8,4,LR Shukla
9,10,M Kartik
10,2,RS Gavaskar
11,8,SE Bond
12,6,WP Saha
13,7,AB Dinda
14,9,CH Gayle
15,2,Mandeep Singh
16,6,DJ Hussey
17,7,AB Agarkar
18,3,Iqbal Abdulla
19,1,MB Parmar
20,3,JD Unadkat
21,5,BB McCullum
22,2,BAW Mendis
