,count,name
0,2,AD Mascarenhas
1,8,SW Tait
2,3,Kamran Khan
3,2,A Uniyal
4,14,SK Warne
5,11,AA Jhunjhunwala
6,14,YK Pathan
7,2,GC Smith
8,14,NV Ojha
9,8,P Dogra
10,1,SA Asnodkar
11,4,MM Patel
12,11,MJ Lumb
13,1,DR Martyn
14,5,S Narwal
15,2,M Morkel
16,11,SK Trivedi
17,10,FY Fazal
18,8,AC Voges
19,6,SR Watson
20,1,SB Wagh
21,5,AS Raut
22,3,AP Dole
23,1,AG Paunikar
24,1,AJ Finch
