,count,name
0,14,AC Gilchrist
1,13,SE Marsh
2,14,PC Valthaty
3,13,KD Karthik
4,9,AM Nayar
5,5,Sunny Singh
6,6,R McLaren
7,12,PP Chawla
8,13,P Kumar
9,1,NJ Rimmington
10,13,RJ Harris
11,8,BA Bhatt
12,1,VS Malik
13,6,SJ Srivastava
14,8,DJ Hussey
15,4,Bipul Sharma
16,1,L Ablish
17,5,Mandeep Singh
18,1,SD Chitnis
