,count,name
0,13,DA Warner
1,11,V Sehwag
2,2,UBT Chand
3,6,AJ Finch
4,14,NV Ojha
5,14,Y Venugopal Rao
6,13,IK Pathan
7,4,RE van der Merwe
8,11,M Morkel
9,6,UT Yadav
10,5,AB Dinda
11,5,S Nadeem
12,9,JR Hopes
13,3,MS Wade
14,10,Y Nagar
15,3,VR Aaron
16,7,AB Agarkar
17,5,TR Birt
18,2,AM Salvi
19,3,CA Ingram
20,1,AB McDonald
21,1,S Sriram
