,count,name
0,15,Z Khan
1,2,DP Nannes
2,13,DL Vettori
3,10,TM Dilshan
4,12,A Mithun
5,16,V Kohli
6,5,AUK Pathan
7,7,MA Agarwal
8,13,AB de Villiers
9,13,SS Tiwary
10,3,JJ van der Wath
11,13,S Aravind
12,2,R Ninan
13,3,CA Pujara
14,5,J Syed Mohammad
15,12,CH Gayle
16,4,M Kaif
17,3,CK Langeveldt
18,1,AA Kazi
19,4,LA Pomersbach
20,2,KB Arun Karthik
