,count,name
0,15,Iqbal Abdulla
1,15,YK Pathan
2,14,L Balaji
3,15,JH Kallis
4,2,S Ladda
5,13,R Bhatia
6,5,MS Bisla
7,14,MK Tiwary
8,9,EJG Morgan
9,15,G Gambhir
10,1,LR Shukla
11,6,JD Unadkat
12,4,RN ten Doeschate
13,12,B Lee
14,7,Shakib Al Hasan
15,1,BJ Haddin
16,4,SP Goswami
17,2,MV Boucher
