,count,name
0,12,AD Russell
1,9,UT Yadav
2,2,JW Hastings
3,4,C Munro
4,5,GB Hogg
5,12,PP Chawla
6,15,RV Uthappa
7,15,G Gambhir
8,11,MK Pandey
9,13,YK Pathan
10,11,SA Yadav
11,3,Kuldeep Yadav
12,10,M Morkel
13,10,Shakib Al Hasan
14,11,SP Narine
15,4,R Sathish
16,2,CA Lynn
17,1,JD Unadkat
18,4,JO Holder
19,4,AS Rajpoot
