,count,name
0,1,LMP Simmons
1,14,RG Sharma
2,11,HH Pandya
3,14,JC Buttler
4,12,AT Rayudu
5,12,KA Pollard
6,1,S Gopal
7,14,Harbhajan Singh
8,3,R Vinay Kumar
9,14,MJ McClenaghan
10,14,JJ Bumrah
11,11,TG Southee
12,1,J Suchith
13,10,PA Patel
14,12,KH Pandya
15,3,MJ Guptill
16,4,N Rana
17,1,UBT Chand
