,count,name
0,8,A Nehra
1,17,B Kumar
2,16,Mustafizur Rahman
3,17,MC Henriques
4,5,KV Sharma
5,3,A Ashish Reddy
6,17,DA Warner
7,17,S Dhawan
8,13,NV Ojha
9,16,DJ Hooda
10,6,EJG Morgan
11,14,BB Sran
12,6,Bipul Sharma
13,2,AP Tare
14,6,KS Williamson
15,10,Yuvraj Singh
16,4,BCJ Cutting
17,1,TA Boult
