,count,name
0,14,M Vijay
1,7,M Vohra
2,13,DA Miller
3,11,GJ Maxwell
4,12,WP Saha
5,7,MP Stoinis
6,14,AR Patel
7,14,Sandeep Sharma
8,3,MG Johnson
9,14,MM Sharma
10,5,P Sahu
11,6,SE Marsh
12,5,KJ Abbott
13,2,NS Naik
14,2,R Dhawan
15,6,Gurkeerat Singh
16,5,KC Cariappa
17,1,Swapnil Singh
18,6,HM Amla
19,2,Anureet Singh
20,3,F Behardien
