,count,name
0,16,DR Smith
1,14,BB McCullum
2,16,SK Raina
3,15,MS Dhoni
4,1,DJ Bravo
5,4,A Nehra
6,16,MM Sharma
7,16,R Ashwin
8,2,P Negi
9,16,RA Jadeja
10,12,F du Plessis
11,5,M Manhas
12,12,IC Pandey
13,8,BW Hilfenhaus
14,4,S Badree
15,1,V Shankar
16,4,DJ Hussey
17,1,JW Hastings
