,count,name
0,6,Z Khan
1,10,SL Malinga
2,12,CJ Anderson
3,12,PP Ojha
4,14,Harbhajan Singh
5,15,KA Pollard
6,9,MEK Hussey
7,11,AP Tare
8,14,AT Rayudu
9,15,RG Sharma
10,9,CM Gautam
11,11,JJ Bumrah
12,3,BR Dunk
13,1,P Suyal
14,8,LMP Simmons
15,3,P Kumar
16,2,K Santokie
17,4,S Gopal
18,1,M de Lange
