,count,name
0,8,DS Kulkarni
1,7,KW Richardson
2,13,JP Faulkner
3,13,PV Tambe
4,12,R Bhatia
5,13,STR Binny
6,4,AM Nayar
7,13,SV Samson
8,12,AM Rahane
9,13,SR Watson
10,4,BJ Hodge
11,7,SPD Smith
12,3,TG Southee
13,11,KK Nair
14,1,Iqbal Abdulla
15,3,R Tewatia
16,2,Ankit Sharma
17,1,DH Yagnik
18,5,KK Cooper
19,1,BCJ Cutting
20,1,UBT Chand
21,1,VS Malik
