,count,name
0,17,AR Patel
1,7,P Awana
2,14,MG Johnson
3,9,L Balaji
4,13,R Dhawan
5,16,GJ Maxwell
6,6,CA Pujara
7,17,V Sehwag
8,16,DA Miller
9,16,GJ Bailey
10,2,M Kartik
11,13,WP Saha
12,11,Sandeep Sharma
13,3,Mandeep Singh
14,4,Shivam Sharma
15,8,M Vohra
16,3,BE Hendricks
17,2,SE Marsh
18,5,Karanveer Singh
