,count,name
0,16,PA Patel
1,10,JC Buttler
2,16,RG Sharma
3,12,N Rana
4,5,AT Rayudu
5,13,KH Pandya
6,16,KA Pollard
7,17,HH Pandya
8,3,TG Southee
9,14,MJ McClenaghan
10,16,JJ Bumrah
11,12,SL Malinga
12,11,Harbhajan Singh
13,5,MG Johnson
14,9,KV Sharma
15,7,LMP Simmons
16,1,SS Tiwary
17,1,R Vinay Kumar
