,count,name
0,5,TS Mills
1,5,A Choudhary
2,13,YS Chahal
3,10,S Aravind
4,8,SR Watson
5,7,TM Head
6,7,STR Binny
7,9,CH Gayle
8,10,Mandeep Singh
9,13,KM Jadhav
10,3,Sachin Baby
11,3,Vishnu Vinod
12,2,Iqbal Abdulla
13,12,P Negi
14,2,B Stanlake
15,9,AB de Villiers
16,10,V Kohli
17,7,S Badree
18,4,AF Milne
19,1,Avesh Khan
20,1,HV Patel
