,count,name
0,14,DA Warner
1,14,S Dhawan
2,12,MC Henriques
3,11,Yuvraj Singh
4,7,DJ Hooda
5,4,BCJ Cutting
6,6,A Nehra
7,14,B Kumar
8,14,Rashid Khan
9,7,Bipul Sharma
10,5,NV Ojha
11,4,V Shankar
12,1,Mustafizur Rahman
13,3,Mohammad Nabi
14,1,BB Sran
15,10,S Kaul
16,7,KS Williamson
17,6,Mohammed Siraj
18,1,CJ Jordan
