,count,name
0,11,Z Khan
1,9,CH Morris
2,12,PJ Cummins
3,7,S Nadeem
4,14,A Mishra
5,2,CR Brathwaite
6,3,AP Tare
7,6,SW Billings
8,13,KK Nair
9,14,SV Samson
10,14,RR Pant
11,11,CJ Anderson
12,12,SS Iyer
13,2,AD Mathews
14,8,Mohammed Shami
15,2,J Yadav
16,6,K Rabada
17,1,AR Bawne
18,5,MN Samuels
