,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,27.959459459459463,0.0,0.0,1.3305466237942123,0.969774919614148,AC Gilchrist,1.0
1,42.1864406779661,0.0,0.0,1.3010977522216414,0.807109252483011,SE Marsh,0.0
2,25.0,28.42857142857143,7.803921568627452,1.1764705882352942,0.8470588235294118,PC Valthaty,21.857142857142854
3,26.859813084112147,0.0,0.0,1.232418524871355,0.6655231560891939,KD Karthik,0.0
4,22.4,34.55555555555556,7.807531380753138,1.1428571428571428,0.5782312925170068,AM Nayar,26.555555555555557
5,14.333333333333336,0.0,0.0,1.3870967741935485,0.967741935483871,Sunny Singh,0.0
6,26.5,43.33333333333334,8.387096774193548,0.8932584269662921,0.34831460674157305,R McLaren,31.0
7,14.083333333333336,25.16666666666667,7.3858695652173925,1.0950323974082072,0.6004319654427646,PP Chawla,20.444444444444443
8,12.142857142857142,34.51111111111111,7.06712172923777,1.0526315789473684,0.5882352941176471,P Kumar,29.3
9,1.0,19.0,6.333333333333332,1.0,0.0,NJ Rimmington,18.0
10,9.75,22.177777777777774,6.922543352601156,1.0446428571428572,0.375,RJ Harris,19.222222222222218
11,6.0,32.416666666666664,7.702970297029703,0.8571428571428571,0.8571428571428571,BA Bhatt,25.25
