,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,29.559139784946236,0.0,0.0,1.262746899402848,0.8488745980707395,BB McCullum,0.0
1,18.8,0.0,0.0,1.0405904059040592,0.5977859778597786,VVS Laxman,0.0
2,32.30909090909091,0.0,0.0,1.195827725437416,0.6944818304172274,DPMD Jayawardene,0.0
3,35.0,17.294117647058822,7.411764705882352,1.2142237640936686,0.6470078057241977,BJ Hodge,14.0
4,25.484848484848484,29.963414634146343,7.513761467889907,1.1937544357700496,0.5876508161816891,RA Jadeja,23.92682926829268
5,10.0,25.6,7.917525773195878,0.9433962264150944,0.490566037735849,RV Gomez,19.4
6,23.938144329896907,0.0,0.0,1.1271844660194177,0.6786407766990291,PA Patel,0.0
7,4.727272727272728,24.322222222222226,7.103299080584098,0.6666666666666666,0.1794871794871795,RP Singh,20.544444444444444
8,11.333333333333336,27.121951219512194,7.045406546990496,0.5964912280701754,0.42105263157894735,S Sreesanth,23.09756097560976
9,12.91304347826087,28.11,7.982016090866067,1.0569395017793597,0.4626334519572954,R Vinay Kumar,21.13
10,5.0,26.65573770491803,6.2658959537572265,0.6666666666666666,0.13333333333333333,M Muralitharan,25.52459016393443
11,20.19047619047619,32.6,8.504347826086956,1.3006134969325154,0.7607361963190185,NLTC Perera,23.0
