,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,20.0,27.07142857142857,7.359223300970874,1.0526315789473684,0.5263157894736842,AC Thomas,22.071428571428577
1,2.0,26.2,7.277777777777778,0.6666666666666666,0.0,SB Wagh,21.6
2,10.5,24.11111111111111,6.499168053244593,0.7875,0.275,WD Parnell,22.259259259259263
3,22.2,43.25806451612904,6.807106598984772,1.0373831775700937,0.3177570093457944,M Kartik,38.12903225806452
4,23.23076923076923,37.125,7.394190871369295,1.296137339055794,0.8369098712446352,JD Ryder,30.125
5,24.476190476190478,42.0,6.0,1.0576131687242798,0.4773662551440329,M Manhas,42.0
6,6.6,26.875,6.942949407965554,0.8571428571428571,0.4935064935064935,R Sharma,23.225
7,28.96,0.0,0.0,1.0805970149253732,0.6358208955223881,GC Smith,0.0
8,31.223140495867767,0.0,0.0,1.2763513513513514,0.7628378378378379,RV Uthappa,0.0
9,26.82105263157895,28.75,7.2041763341067275,1.2601384767556874,0.8100890207715133,Yuvraj Singh,23.944444444444446
10,16.928571428571427,0.0,0.0,1.1126760563380282,0.676056338028169,MD Mishra,0.0
11,21.7,126.0,8.590909090909092,0.9954128440366972,0.4862385321100918,AA Jhunjhunwala,88.0
