,count,name
0,12,UT Yadav
1,7,M Morkel
2,4,Shakib Al Hasan
3,8,SP Narine
4,13,AD Russell
5,13,PP Chawla
6,13,RV Uthappa
7,13,G Gambhir
8,12,MK Pandey
9,13,SA Yadav
10,13,YK Pathan
11,1,KC Cariappa
12,3,PJ Cummins
13,6,GB Hogg
14,5,RN ten Doeschate
15,4,J Botha
16,1,Azhar Mahmood
