,count,name
0,4,JA Morkel
1,11,NM Coulter-Nile
2,6,DJ Muthuswami
3,10,Imran Tahir
4,12,A Mishra
5,14,JP Duminy
6,10,MA Agarwal
7,1,CM Gautam
8,14,SS Iyer
9,12,KM Jadhav
10,13,Yuvraj Singh
11,11,AD Mathews
12,1,JD Unadkat
13,2,MK Tiwary
14,3,S Nadeem
15,7,Z Khan
16,6,SS Tiwary
17,2,GS Sandhu
18,3,J Yadav
19,3,Q de Kock
