,count,name
0,2,SA Abbott
1,15,HV Patel
2,5,VR Aaron
3,3,AN Ahmed
4,2,DJG Sammy
5,14,YS Chahal
6,14,CH Gayle
7,16,V Kohli
8,11,KD Karthik
9,8,Mandeep Singh
10,14,AB de Villiers
11,5,Iqbal Abdulla
12,14,D Wiese
13,2,MS Bisla
14,2,RR Rossouw
15,12,MA Starc
16,7,SN Khan
17,1,NJ Maddinson
18,5,S Aravind
19,2,AB Dinda
