,count,name
0,16,DR Smith
1,14,BB McCullum
2,17,SK Raina
3,15,F du Plessis
4,17,RA Jadeja
5,17,MS Dhoni
6,17,DJ Bravo
7,13,R Ashwin
8,16,MM Sharma
9,16,A Nehra
10,10,IC Pandey
11,10,P Negi
12,2,RG More
13,4,MEK Hussey
