,count,name
0,14,Sandeep Sharma
1,14,Anureet Singh
2,14,AR Patel
3,4,Karanveer Singh
4,9,MG Johnson
5,8,V Sehwag
6,13,WP Saha
7,11,M Vijay
8,11,GJ Maxwell
9,13,DA Miller
10,12,GJ Bailey
11,5,R Dhawan
12,2,NLTC Perera
13,5,Gurkeerat Singh
14,1,Shivam Sharma
15,4,SE Marsh
16,7,M Vohra
17,1,SN Thakur
18,4,BE Hendricks
