,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,18.0,23.426666666666666,7.2254969156956825,0.8910891089108911,0.3564356435643564,DS Kulkarni,19.453333333333333
1,12.0,22.684210526315788,7.932515337423313,0.9230769230769232,0.35897435897435903,KW Richardson,17.157894736842106
2,21.869565217391305,28.5,8.129952456418383,1.3521505376344083,0.7365591397849462,JP Faulkner,21.03333333333333
3,18.0,28.392857142857146,7.271341463414633,0.4615384615384616,0.10256410256410256,PV Tambe,23.42857142857143
4,13.68,27.97183098591549,7.1739915713425635,1.179310344827586,0.6,R Bhatia,23.394366197183103
5,23.5625,30.23809523809524,7.188679245283018,1.228013029315961,0.6514657980456026,STR Binny,25.23809523809524
6,22.4,34.55555555555556,7.807531380753138,1.1428571428571428,0.5782312925170068,AM Nayar,26.555555555555557
7,26.94230769230769,0.0,0.0,1.2257217847769029,0.6736657917760279,SV Samson,0.0
8,35.5,5.0,5.0,1.170016077170418,0.632636655948553,AM Rahane,6.0
9,33.11688311688312,26.80232558139535,7.132542547705003,1.351351351351351,0.9072602013778484,SR Watson,22.546511627906977
10,35.0,17.294117647058822,7.411764705882352,1.2142237640936686,0.6470078057241977,BJ Hodge,14.0
11,40.333333333333336,5.0,15.0,1.2823618470855414,0.6555639666919001,SPD Smith,2.0
