,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,19.2,19.294117647058822,6.431372549019607,0.979591836734694,0.4081632653061225,MA Starc,18.0
1,27.08333333333333,26.903614457831324,7.514301738642738,1.3693820224719102,0.8061797752808989,JA Morkel,21.48192771084337
2,23.0,30.28947368421053,7.639380530973451,0.8214285714285714,0.35714285714285715,VR Aaron,23.78947368421053
3,15.0,21.885714285714286,7.540607054963084,0.5172413793103449,0.0,YS Chahal,17.414285714285715
4,3.25,28.797101449275363,7.502831969792322,0.52,0.16,AB Dinda,23.02898550724637
5,26.82105263157895,28.75,7.2041763341067275,1.2601384767556874,0.8100890207715133,Yuvraj Singh,23.944444444444446
6,23.938144329896907,0.0,0.0,1.1271844660194177,0.6786407766990291,PA Patel,0.0
7,6.666666666666668,0.0,0.0,0.9523809523809524,0.7619047619047619,NJ Maddinson,0.0
8,39.78181818181818,88.5,8.045454545454545,1.2702467343976778,0.7169811320754716,V Kohli,66.0
9,41.81707317073171,0.0,0.0,1.4560509554140126,0.8721868365180467,AB de Villiers,0.0
10,5.0,26.65573770491803,6.2658959537572265,0.6666666666666666,0.13333333333333333,M Muralitharan,25.52459016393443
11,24.0,0.0,0.0,1.0491803278688523,0.6666666666666666,YV Takawale,0.0
