,Bat_Average,Bowl_Average,Economy,FastScorer,HardHitter,Name,WicketTaker
0,12.375,33.243243243243235,8.083242059145674,1.3026315789473684,0.9473684210526316,MS Gony,24.675675675675677
1,12.0,19.0,6.333333333333332,0.631578947368421,0.0,T Thushara,18.0
2,31.0,52.5,9.545454545454543,1.087719298245614,0.5614035087719298,A Flintoff,33.0
3,13.25,38.0,8.409836065573769,0.9636363636363636,0.4909090909090909,JDP Oram,27.11111111111111
4,12.0,33.5,8.867647058823529,1.2,0.5333333333333333,Joginder Sharma,22.66666666666667
5,23.938144329896907,0.0,0.0,1.1271844660194177,0.6786407766990291,PA Patel,0.0
6,37.578512396694215,43.08,7.07776560788609,1.3508615567439095,0.7878787878787878,SK Raina,36.52
7,39.535714285714285,0.0,0.0,1.3194278903456496,0.8915375446960667,ML Hayden,0.0
8,40.919540229885065,0.0,0.0,1.3283582089552242,0.7238805970149254,MS Dhoni,0.0
9,33.511627906976734,0.0,0.0,1.1574297188755018,0.6297188755020079,S Badrinath,0.0
10,27.08333333333333,26.903614457831324,7.514301738642738,1.3693820224719102,0.8061797752808989,JA Morkel,21.48192771084337
11,6.0,25.65333333333333,7.4525500322788885,0.72,0.28,L Balaji,20.65333333333333
